Run,Phase,Method,Epoch,Train_loss,Train_acc,Val_loss,Val_acc
1,Train,AWP,1,0.4734444017410278,82.79583333333333,0.3299759142398834,87.75833333333334
1,Train,AWP,2,0.27075737206141154,90.26458333333333,0.24205523975690205,91.28333333333333
1,Train,AWP,3,0.22059711929162343,92.20625,0.22964232063293458,91.78333333333333
1,Train,AWP,4,0.19267051909367244,93.14375,0.19440438226858775,93.11666666666666
1,Train,AWP,5,0.1728373508254687,93.87291666666667,0.20661054452260336,92.35
1,Train,AWP,6,0.15658170827229817,94.54583333333333,0.18752045973141987,93.26666666666667
1,Train,AWP,7,0.13863689182202021,95.25833333333334,0.18820060670375824,93.16666666666667
1,Train,AWP,8,0.12380786796410878,95.85416666666667,0.17133112072944642,93.76666666666667
1,Train,AWP,9,0.10984275625149409,96.3875,0.17383943859736126,93.625
1,Train,AWP,10,0.09529011617600917,96.99791666666667,0.16692786761124928,93.725
1,Train,AWP,11,0.08275952135026456,97.40416666666667,0.1619715666770935,94.06666666666666
1,Train,AWP,12,0.06874831660588582,97.9875,0.16334021480878194,93.95
1,Train,AWP,13,0.05702965299785137,98.40208333333334,0.1661014646689097,94.00833333333334
1,Train,AWP,14,0.046430754562218984,98.79166666666667,0.16567148836453754,94.125
1,Train,AWP,15,0.03908166750272115,99.09791666666666,0.1730322647889455,93.925
1,Train,AWP,16,0.03262163473665714,99.31041666666667,0.17174396298329037,93.83333333333333
1,Train,AWP,17,0.02541965754205982,99.51041666666667,0.17466807504494986,93.96666666666667
1,Train,AWP,18,0.020323583302398522,99.64166666666667,0.17367110558350882,94.10833333333333
1,Train,AWP,19,0.017664559921870628,99.70625,0.1762486692269643,93.9
1,Train,AWP,20,0.01383036347106099,99.79791666666667,0.17959294005235035,94.19166666666666
1,Train,AWP,21,0.011484098993241787,99.82916666666667,0.18345371607939404,94.25
1,Train_Test,AWP,-1,0.1619715666770935,94.06666666666666,-,-
2,Train,AWP,1,0.4715122757355372,82.86875,0.292268638531367,89.45
2,Train,AWP,2,0.2627899209062258,90.56875,0.24958806721369425,90.51666666666667
2,Train,AWP,3,0.21772033472855887,92.1375,0.22032221806049346,92.13333333333334
2,Train,AWP,4,0.19236645332972208,93.17083333333333,0.20362994237740834,92.85833333333333
2,Train,AWP,5,0.17088172483444214,93.99583333333334,0.1920368552605311,93.03333333333333
2,Train,AWP,6,0.1541540519396464,94.5875,0.1904710602760315,92.89166666666667
2,Train,AWP,7,0.13863240825136502,95.18958333333333,0.17345162560542424,93.91666666666667
2,Train,AWP,8,0.12153225709994633,95.85833333333333,0.1725470561981201,93.78333333333333
2,Train,AWP,9,0.1084398620625337,96.40833333333333,0.1670208229025205,93.9
2,Train,AWP,10,0.09541251849134763,96.87291666666667,0.1644810044169426,94.1
2,Train,AWP,11,0.08079985641439756,97.52708333333334,0.15991765397787094,94.44166666666666
2,Train,AWP,12,0.06973087457815806,97.90833333333333,0.16287065440416337,94.20833333333333
