Run,Phase,Epoch,Train_loss,Train_acc
1,Train,1,1.5151910458684272,43.3
1,Train,2,1.1671369494227193,57.718
1,Train,3,1.0607168515929786,61.924
1,Train,4,1.0044645271490298,63.986
1,Train,5,0.965490246825206,65.958
1,Train,6,0.9267624753820317,67.302
1,Train,7,0.9056638159867748,68.234
1,Train,8,0.8855770652175254,68.994
1,Train,9,0.8706206525759319,69.54
1,Train,10,0.8586407879658062,69.906
1,Train,11,0.8511837215527244,70.15
1,Train,12,0.8495191684007035,70.23
1,Train,13,0.8383137855840765,70.592
1,Train,14,0.8358824529763683,70.704
1,Train,15,0.8295451845506878,71.188
1,Train,16,0.8292190458463586,70.93
1,Train,17,0.8180566059658899,71.412
1,Train,18,0.8170707660639073,71.302
1,Train,19,0.8155778245928952,71.342
1,Train,20,0.8095618115209252,71.858
1,Train,21,0.8047896614083854,71.834
1,Train,22,0.8035115354582477,72.21
1,Train,23,0.8019111052041163,72.014
1,Train,24,0.7992368050091102,72.228
1,Train,25,0.7907879178405113,72.248
1,Train,26,0.7926651038934508,72.224
1,Train,27,0.7975314128810488,72.256
1,Train,28,0.7926501537222996,72.372
1,Train,29,0.7880460585246001,72.514
1,Train,30,0.7865945470073948,72.286
1,Train,31,0.787862392661669,72.71
1,Train,32,0.7882202326336785,72.678
1,Train,33,0.7831229769512821,72.75
1,Train,34,0.7861518829374972,72.666
1,Train,35,0.7774044852275068,72.876
1,Train,36,0.7779300638553127,72.952
1,Train,37,0.7731892660908077,73.154
1,Train,38,0.7748319941484715,72.992
1,Train,39,0.7714365350315943,73.132
1,Train,40,0.7789602142846798,72.896
1,Train,41,0.7673930557030241,73.02
1,Train,42,0.7640533240707329,73.496
1,Train,43,0.7639936065811026,73.298
1,Train,44,0.761481095191158,73.416
1,Train,45,0.7626839166178423,73.462
1,Train,46,0.7603215519195933,73.652
1,Train,47,0.7541116107150417,73.93
1,Train,48,0.7584032465124984,73.656
1,Train,49,0.7595073166863083,73.78
1,Train,50,0.7563963718426502,73.738
1,Train,51,0.7481180890594297,73.98
1,Train,52,0.7475770003045611,74.016
1,Train,53,0.7490261606395702,73.824
1,Train,54,0.7403939235240907,74.332
1,Train,55,0.7478083294752004,74.14
1,Train,56,0.7387646380669016,74.34
1,Train,57,0.7414085354722674,74.218
1,Train,58,0.7377166218693604,74.456
1,Train,59,0.7352412633807458,74.394
1,Train,60,0.7311736648268712,74.556
1,Train,61,0.7337636618739198,74.412
1,Train,62,0.7314921175427449,74.76
1,Train,63,0.7345825736708653,74.554
1,Train,64,0.7255072467162481,74.782
1,Train,65,0.728632769049586,74.684
1,Train,66,0.7248109564985461,74.732
1,Train,67,0.7208950643420524,75.058
1,Train,68,0.7223215880601302,74.918
1,Train,69,0.7173652248766721,74.988
1,Train,70,0.7186133494919829,74.944
1,Train,71,0.7175116494793417,74.926
1,Train,72,0.7139951148834984,75.328
1,Train,73,0.7090716778927142,75.51
1,Train,74,0.7078278791492857,75.432
1,Train,75,0.7079410328508338,75.542
1,Train,76,0.7103342286994695,75.526
1,Train,77,0.6984949251422492,75.836
1,Train,78,0.6963693702693485,75.924
1,Train,79,0.6995356359597668,75.826
1,Train,80,0.6968732681268316,75.788
1,Train,81,0.6945049960518737,76.042
1,Train,82,0.6898123038089489,76.02
1,Train,83,0.6927058670831763,75.952
1,Train,84,0.6856460469153226,76.122
1,Train,85,0.6867621847811867,76.06
1,Train,86,0.6810336724647781,76.62
1,Train,87,0.6834196269207293,76.484
1,Train,88,0.6750328292703385,76.616
1,Train,89,0.6781618921729304,76.648
1,Train,90,0.6724732911114193,76.778
1,Train,91,0.6724171715471751,76.744
1,Train,92,0.664264807158419,76.988
1,Train,93,0.6602112288060396,76.906
1,Train,94,0.6582430915911789,77.422
1,Train,95,0.66110258616145,77.106
1,Train,96,0.652895086028082,77.394
1,Train,97,0.6512336821278648,77.366
1,Train,98,0.6487883299284274,77.45
1,Train,99,0.646112960470302,77.636
1,Train,100,0.6450233179361314,77.66
1,Train,101,0.6416800780903043,77.874
1,Train,102,0.6394112525731707,77.856
1,Train,103,0.63223248910721,78.092
1,Train,104,0.6284186267448814,78.178
1,Train,105,0.6315156841064657,78.096
1,Train,106,0.6246698980060075,78.42
1,Train,107,0.6219289329884302,78.522
1,Train,108,0.6179307895471983,78.804
1,Train,109,0.6191512044052334,78.728
1,Train,110,0.618679812192307,78.564
1,Train,111,0.6081796818224671,78.938
1,Train,112,0.6088118197591713,78.816
1,Train,113,0.6041191463427775,79.218
1,Train,114,0.6024170296500101,79.338
1,Train,115,0.5978755382511317,79.258
1,Train,116,0.5906573941792979,79.644
1,Train,117,0.5927505501929451,79.474
1,Train,118,0.5874638552860836,79.764
1,Train,119,0.5851311591046545,79.788
1,Train,120,0.5860789497490124,79.676
1,Train,121,0.5806737741088623,79.728
1,Train,122,0.5710054219836165,80.212
1,Train,123,0.5754152916352767,80.02
1,Train,124,0.5640680826533481,80.566
1,Train,125,0.5646905575300116,80.372
1,Train,126,0.5610544886773504,80.5
1,Train,127,0.5551177673708753,80.586
1,Train,128,0.5547986143385358,80.998
1,Train,129,0.5487203343063974,80.878
1,Train,130,0.5436723907394787,81.144
1,Train,131,0.5411335684149466,81.432
1,Train,132,0.5387314151010245,81.354
1,Train,133,0.5343522818382743,81.586
1,Train,134,0.5324556522662073,81.656
1,Train,135,0.5246301900662119,81.732
1,Train,136,0.5237606997456392,81.802
1,Train,137,0.5200857557642186,82.088
1,Train,138,0.5186964542512089,81.99
1,Train,139,0.5065627816845389,82.524
1,Train,140,0.5076048071960659,82.394
1,Train,141,0.5007572162829702,82.608
1,Train,142,0.496059986655517,82.762
1,Train,143,0.49334628026351296,82.79
1,Train,144,0.49025043025803383,83.05
1,Train,145,0.48520764559888474,83.056
1,Train,146,0.4790930915290437,83.516
1,Train,147,0.4770613574920713,83.508
1,Train,148,0.47153156250715256,83.51
1,Train,149,0.46875143674252284,83.824
1,Train,150,0.4602341697267864,83.838
1,Train,151,0.4578991327672968,84.166
1,Train,152,0.45300724260185077,84.282
1,Train,153,0.44927073094774694,84.406
1,Train,154,0.4449903182971203,84.664
1,Train,155,0.4406565405104471,84.656
1,Train,156,0.4350051763836685,84.934
1,Train,157,0.43145345160952003,85.042
1,Train,158,0.42427802028710887,85.17
1,Train,159,0.41878935422205255,85.536
1,Train,160,0.4136278638830575,85.598
1,Train,161,0.4076533689904396,85.95
1,Train,162,0.4029431896250876,86.06
1,Train,163,0.3954744310025364,86.328
1,Train,164,0.388271275078854,86.648
1,Train,165,0.3853387737556187,86.73
1,Train,166,0.37855175091787374,86.876
1,Train,167,0.37118890521395237,87.178
1,Train,168,0.36681032468519553,87.184
1,Train,169,0.35663111460254626,87.758
1,Train,170,0.35082636685932383,87.868
1,Train,171,0.34377806141134115,88.016
1,Train,172,0.3366672510800459,88.436
1,Train,173,0.3277440976227641,88.806
1,Train,174,0.32541273730566433,88.854
1,Train,175,0.31497237772283043,89.298
1,Train,176,0.30732974999815305,89.58
1,Train,177,0.3022809484425713,89.8
1,Train,178,0.2949208641315208,89.966
1,Train,179,0.28800536127156,90.29
1,Train,180,0.28605505634489875,90.346
1,Train,181,0.2772233751042725,90.718
1,Train,182,0.2704781384238273,91.014
1,Train,183,0.2634580564658965,91.176
