Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69498968,0.54336488,0.54150945,Train
2,0.69202930,0.57915068,0.57771546,Train
3,0.68886799,0.58319205,0.58235592,Train
4,0.68498665,0.59056079,0.58985209,Train
5,0.68028867,0.59786588,0.59423763,Train
6,0.67473370,0.60347533,0.59989804,Train
7,0.66835147,0.60927600,0.60229474,Train
8,0.66128010,0.61500019,0.60668027,Train
9,0.65386254,0.62026542,0.61218768,Train
10,0.64682388,0.62708604,0.62004077,Train
11,0.64121729,0.63258076,0.62391639,Train
12,0.63776326,0.63446754,0.62911779,Train
13,0.63613176,0.63779497,0.63029069,Train
14,0.63792866,0.62801665,0.62304944,Train
15,0.64282185,0.64302194,0.63635898,Train
16,0.63173521,0.63891685,0.63289136,Train
17,0.63634264,0.64654064,0.63742989,Train
18,0.62787718,0.64675736,0.64217234,Train
19,0.62889522,0.65016127,0.64375317,Train
20,0.62717170,0.65315723,0.64451808,Train
21,0.62326586,0.64982980,0.63946968,Train
22,0.62549752,0.65342498,0.64487505,Train
23,0.62286586,0.65903443,0.64931160,Train
24,0.62105036,0.65812927,0.64977050,Train
25,0.62203211,0.66178817,0.65079039,Train
26,0.61904436,0.66090846,0.64992350,Train
27,0.61763918,0.65862644,0.64956653,Train
28,0.61746442,0.66432512,0.65288121,Train
29,0.61430329,0.66700238,0.65675676,Train
30,0.61377931,0.66785657,0.65864354,Train
31,0.61253065,0.66822624,0.65757269,Train
32,0.61024654,0.66664541,0.65696073,Train
33,0.61034012,0.67008758,0.65915352,Train
34,0.60802382,0.67286682,0.66058135,Train
35,0.60776836,0.67417991,0.66017336,Train
36,0.60616815,0.67216563,0.66277409,Train
37,0.60508895,0.67310905,0.66257012,Train
38,0.60412526,0.67748189,0.66404897,Train
39,0.60253936,0.67948341,0.66613972,Train
40,0.60183883,0.67828506,0.66506886,Train
41,0.60003662,0.67791533,0.66644567,Train
42,0.59940231,0.68092406,0.66889340,Train
43,0.59765023,0.68260688,0.66996431,Train
44,0.59703195,0.68291283,0.66935235,Train
45,0.59534174,0.68259412,0.67011726,Train
46,0.59459299,0.68593431,0.67231005,Train
47,0.59295124,0.68732393,0.67394185,Train
48,0.59202147,0.68745142,0.67383987,Train
49,0.59054130,0.68864977,0.67465580,Train
50,0.58931321,0.69057482,0.67593062,Train
51,0.58815813,0.69195169,0.67649156,Train
52,0.58657300,0.69214296,0.67751145,Train
53,0.58558559,0.69459069,0.67837840,Train
54,0.58415484,0.69590384,0.67909229,Train
55,0.58265114,0.69536835,0.68026519,Train
56,0.58158588,0.69849181,0.68097907,Train
57,0.58029878,0.69816035,0.68194801,Train
58,0.57872760,0.69932050,0.68322283,Train
59,0.57733494,0.70171726,0.68347782,Train
60,0.57616144,0.70053160,0.68403876,Train
61,0.57507384,0.70380807,0.68587458,Train
62,0.57406551,0.70118183,0.68480366,Train
63,0.57306337,0.70518494,0.68776137,Train
64,0.57200348,0.70338732,0.68607855,Train
65,0.57067686,0.70682949,0.68816930,Train
