Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.70389587,0.88301814,0.88300341,Train
2,0.67814171,0.88301814,0.88300341,Train
3,0.65560353,0.88301814,0.88300341,Train
4,0.62781781,0.88301814,0.88300341,Train
5,0.59317696,0.88301814,0.88300341,Train
6,0.55163467,0.88301814,0.88300341,Train
7,0.50545079,0.88301814,0.88300341,Train
8,0.45913893,0.88301814,0.88300341,Train
9,0.41860273,0.88301814,0.88300341,Train
10,0.39130205,0.88301814,0.88300341,Train
11,0.38261268,0.88301814,0.88300341,Train
12,0.38938627,0.88301814,0.88300341,Train
13,0.39961699,0.88301814,0.88300341,Train
14,0.40300688,0.88301814,0.88300341,Train
15,0.39698401,0.88301814,0.88300341,Train
16,0.38393408,0.88301814,0.88300341,Train
17,0.36783341,0.88301814,0.88300341,Train
18,0.35236800,0.88301814,0.88300341,Train
19,0.33997819,0.88301814,0.88300341,Train
20,0.33155861,0.88301814,0.88300341,Train
21,0.32676396,0.88301814,0.88300341,Train
22,0.32439718,0.88301814,0.88300341,Train
23,0.32293853,0.88301814,0.88300341,Train
24,0.32105705,0.88301814,0.88300341,Train
25,0.31796589,0.88301814,0.88300341,Train
26,0.31345379,0.88301814,0.88300341,Train
27,0.30777159,0.88301814,0.88300341,Train
28,0.30148247,0.88301814,0.88300341,Train
29,0.29529631,0.88301814,0.88300341,Train
30,0.28986844,0.88301814,0.88300341,Train
31,0.28556263,0.88301814,0.88300341,Train
32,0.28242737,0.88301814,0.88300341,Train
33,0.28020406,0.88301814,0.88300341,Train
34,0.27843043,0.88301814,0.88300341,Train
35,0.27662614,0.88301814,0.88300341,Train
36,0.27446216,0.88301814,0.88300341,Train
37,0.27185935,0.88301814,0.88300341,Train
38,0.26896331,0.88301814,0.88300341,Train
39,0.26604620,0.88301814,0.88300341,Train
40,0.26339111,0.88301814,0.88300341,Train
41,0.26118717,0.88301814,0.88300341,Train
42,0.25948510,0.88301814,0.88300341,Train
43,0.25820190,0.88301814,0.88300341,Train
44,0.25717980,0.88301814,0.88300341,Train
45,0.25624746,0.88301814,0.88300341,Train
46,0.25528204,0.88301814,0.88300341,Train
47,0.25423110,0.88301814,0.88300341,Train
48,0.25312454,0.88301814,0.88300341,Train
49,0.25204837,0.88301814,0.88300341,Train
50,0.25110355,0.88301814,0.88300341,Train
51,0.25036165,0.88301814,0.88300341,Train
52,0.24983406,0.88301814,0.88300341,Train
53,0.24946590,0.88301814,0.88300341,Train
54,0.24915850,0.88301814,0.88300341,Train
55,0.24881651,0.88301814,0.88300341,Train
56,0.24838673,0.88301814,0.88300341,Train
57,0.24787545,0.88301814,0.88300341,Train
58,0.24733165,0.88301814,0.88300341,Train
59,0.24681602,0.88301814,0.88300341,Train
60,0.24637288,0.88301814,0.88300341,Train
61,0.24600972,0.88301814,0.88300341,Train
62,0.24570124,0.88301814,0.88300341,Train
63,0.24540550,0.88301814,0.88300341,Train
64,0.24508946,0.88301814,0.88300341,Train
65,0.24473807,0.88301814,0.88300341,Train
66,0.24436143,0.88301814,0.88300341,Train
67,0.24398488,0.88301814,0.88300341,Train
68,0.24363326,0.88301814,0.88300341,Train
69,0.24331740,0.88301814,0.88300341,Train
70,0.24303082,0.88301814,0.88300341,Train
71,0.24275200,0.88301814,0.88300341,Train
72,0.24245216,0.88301814,0.88300341,Train
73,0.24211568,0.88301814,0.88300341,Train
74,0.24176621,0.88301814,0.88300341,Train
75,0.24142908,0.88301814,0.88300341,Train
76,0.24111614,0.88301814,0.88300341,Train
77,0.24082159,0.88301814,0.88300341,Train
78,0.24052800,0.88301814,0.88300341,Train
79,0.24022055,0.88301814,0.88300341,Train
80,0.23989929,0.88301814,0.88300341,Train
81,0.23957591,0.88301814,0.88300341,Train
82,0.23926386,0.88301814,0.88300341,Train
83,0.23896739,0.88301814,0.88300341,Train
84,0.23867825,0.88301814,0.88300341,Train
85,0.23838380,0.88301814,0.88300341,Train
86,0.23807871,0.88301814,0.88300341,Train
87,0.23776935,0.88301814,0.88300341,Train
88,0.23746546,0.88301814,0.88300341,Train
89,0.23716874,0.88301814,0.88300341,Train
90,0.23687249,0.88301814,0.88300341,Train
91,0.23656645,0.88301814,0.88300341,Train
92,0.23624489,0.88301814,0.88300341,Train
93,0.23592347,0.88301814,0.88300341,Train
94,0.23560913,0.88301814,0.88300341,Train
95,0.23529217,0.88315636,0.88289285,Train
96,0.23497824,0.88412410,0.88366693,Train
97,0.23465513,0.89333111,0.89008075,Train
98,0.23430887,0.89515597,0.89162886,Train
99,0.23394741,0.89637250,0.89361936,Train
100,0.23359568,0.89673191,0.89417231,Train
101,0.23323849,0.89731252,0.89372998,Train
102,0.23287016,0.89805907,0.89417231,Train
103,0.23250590,0.89841849,0.89461464,Train
104,0.23212366,0.89883322,0.89572042,Train
105,0.23173833,0.89946914,0.89660513,Train
106,0.23135543,0.89969033,0.89616275,Train
107,0.23095012,0.90013272,0.89726859,Train
108,0.23055671,0.90040922,0.89771092,Train
109,0.23015016,0.90060276,0.89848500,Train
110,0.22974487,0.90148753,0.89848500,Train
111,0.22932567,0.90162575,0.89881676,Train
112,0.22891156,0.90170872,0.89793211,Train
113,0.22848998,0.90206814,0.89748979,Train
114,0.22807625,0.90212345,0.89748979,Train
115,0.22765754,0.90228933,0.89704746,Train
116,0.22726130,0.90264875,0.89815325,Train
117,0.22685875,0.90267640,0.89826387,Train
118,0.22643898,0.90206814,0.89826387,Train
119,0.22602163,0.90223402,0.89936966,Train
120,0.22560593,0.90275937,0.89936966,Train
121,0.22518276,0.90325701,0.89925909,Train
122,0.22475421,0.90347821,0.90025437,Train
123,0.22432470,0.90347821,0.89948028,Train
124,0.22388601,0.90350586,0.89970142,Train
125,0.22344287,0.90386528,0.89892733,Train
126,0.22300358,0.90416944,0.89925909,Train
127,0.22259304,0.90394825,0.89848500,Train
128,0.22223400,0.90441829,0.89936966,Train
129,0.22195078,0.90414178,0.89826387,Train
130,0.22141407,0.90466708,0.89870620,Train
131,0.22084466,0.90475005,0.89881676,Train
132,0.22045368,0.90447354,0.89848500,Train
133,0.22020781,0.90499890,0.89925909,Train
134,0.21991481,0.90505421,0.89870620,Train
135,0.21936487,0.90483302,0.89870620,Train
136,0.21888009,0.90505421,0.89892733,Train
137,0.21857619,0.90527540,0.89793211,Train
138,0.21835107,0.90549660,0.89881676,Train
139,0.21811487,0.90580070,0.89837444,Train
140,0.21761979,0.90593892,0.89870620,Train
141,0.21711142,0.90604955,0.89837444,Train
142,0.21672052,0.90640897,0.89837444,Train
143,0.21646553,0.90599424,0.89771092,Train
144,0.21626168,0.90607721,0.89848500,Train
145,0.21591465,0.90629840,0.89782155,Train
146,0.21549803,0.90663016,0.89815325,Train
147,0.21498172,0.90685135,0.89771092,Train
148,0.21454921,0.90710020,0.89837444,Train
149,0.21422519,0.90781909,0.89815325,Train
150,0.21398562,0.90721077,0.89881676,Train
151,0.21384819,0.90820616,0.89881676,Train
152,0.21363202,0.90751493,0.89903796,Train
153,0.21352482,0.90859324,0.89892733,Train
