Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.69590628,0.51479495,0.51504332,Train
2,0.69243854,0.55235279,0.55104536,Train
3,0.68948251,0.55179185,0.54966855,Train
4,0.68633789,0.56706488,0.56700665,Train
5,0.68255293,0.58561432,0.58567059,Train
6,0.67804193,0.59674394,0.59607345,Train
7,0.67320228,0.60281235,0.60081589,Train
8,0.66766977,0.60825610,0.60540539,Train
9,0.66138101,0.61544639,0.60994393,Train
10,0.65493542,0.62340164,0.61713409,Train
11,0.64889699,0.62781268,0.61998981,Train
12,0.64397252,0.63251698,0.62565017,Train
13,0.64034009,0.63110185,0.62437534,Train
14,0.63811302,0.63840693,0.63630801,Train
15,0.63699836,0.63692808,0.62886280,Train
16,0.63487351,0.64476854,0.63850075,Train
17,0.63065648,0.64669359,0.64038754,Train
18,0.62906003,0.65139788,0.64314127,Train
19,0.62627143,0.65453410,0.64727181,Train
20,0.62402445,0.65353972,0.64630288,Train
21,0.62330323,0.65795076,0.65262622,Train
22,0.62094241,0.66121447,0.65430903,Train
23,0.62034452,0.65772128,0.65349311,Train
24,0.61835492,0.65990132,0.65425801,Train
25,0.61661303,0.66677290,0.65864354,Train
26,0.61518747,0.66672194,0.65935749,Train
27,0.61276108,0.66632670,0.65956146,Train
28,0.61150593,0.67100549,0.66282511,Train
29,0.60997993,0.67059755,0.66445690,Train
30,0.60784739,0.67106926,0.66573179,Train
31,0.60669017,0.67602849,0.66639471,Train
32,0.60585636,0.67254812,0.66731262,Train
33,0.60420686,0.67862928,0.67052525,Train
34,0.60210443,0.67980212,0.67200410,Train
35,0.60037535,0.67763484,0.67088223,Train
36,0.59908789,0.68319333,0.67491078,Train
37,0.59784728,0.67941970,0.67271799,Train
38,0.59615475,0.68560284,0.67746049,Train
39,0.59412634,0.68595982,0.67802143,Train
40,0.59229863,0.68627852,0.67837840,Train
41,0.59090620,0.69040912,0.68052012,Train
42,0.58979696,0.68630403,0.67812341,Train
43,0.58879864,0.69288236,0.68230492,Train
44,0.58766985,0.68890476,0.68001020,Train
45,0.58574766,0.69451421,0.68577254,Train
46,0.58346123,0.69549584,0.68684345,Train
47,0.58179009,0.69459069,0.68454868,Train
48,0.58094132,0.69766313,0.68806732,Train
49,0.58051801,0.69429749,0.68312085,Train
50,0.57989627,0.69951171,0.68832231,Train
51,0.57829398,0.69905275,0.68607855,Train
52,0.57580733,0.70201045,0.68755734,Train
53,0.57411301,0.70222723,0.68975013,Train
54,0.57364738,0.69902724,0.68658847,Train
55,0.57356316,0.70382082,0.69224888,Train
56,0.57283151,0.70157701,0.68801630,Train
57,0.57073772,0.70663828,0.69199389,Train
58,0.56852227,0.70690602,0.69199389,Train
59,0.56744337,0.70498097,0.69071901,Train
60,0.56731796,0.70825738,0.69515556,Train
61,0.56724298,0.70500642,0.69138193,Train
62,0.56615800,0.71061587,0.69535953,Train
63,0.56409287,0.70931554,0.69444162,Train
64,0.56212288,0.70968521,0.69495153,Train
65,0.56126142,0.71250272,0.69678736,Train
66,0.56119317,0.70851237,0.69362569,Train
67,0.56111676,0.71287245,0.69750130,Train
68,0.56044543,0.71113861,0.69586945,Train
69,0.55860287,0.71543491,0.69877613,Train
70,0.55653393,0.71525645,0.69979602,Train
71,0.55524528,0.71401983,0.69933707,Train
72,0.55489159,0.71630186,0.69857216,Train
73,0.55503720,0.71372658,0.69694036,Train
74,0.55513555,0.71627635,0.69903111,Train
75,0.55472338,0.71524370,0.69949007,Train
76,0.55289006,0.71931052,0.70214176,Train
77,0.55052340,0.71988422,0.70234573,Train
78,0.54892993,0.72003722,0.70045894,Train
79,0.54858381,0.72019023,0.70056093,Train
80,0.54898459,0.71815044,0.69959205,Train
81,0.54942256,0.72002447,0.69877613,Train
82,0.54933041,0.71971852,0.70010197,Train
83,0.54753250,0.72281647,0.70413053,Train
84,0.54494941,0.72400206,0.70479345,Train
85,0.54315317,0.72428256,0.70346761,Train
86,0.54289871,0.72404033,0.70270270,Train
87,0.54356521,0.72145236,0.69964302,Train
88,0.54416656,0.72330093,0.69989800,Train
89,0.54409361,0.72358137,0.70015299,Train
90,0.54223096,0.72644985,0.70448750,Train
91,0.53967571,0.72819644,0.70576239,Train
92,0.53785747,0.72820920,0.70469147,Train
93,0.53755295,0.72731680,0.70413053,Train
94,0.53823858,0.72546822,0.70158082,Train
95,0.53908592,0.72730404,0.70178479,Train
96,0.53959715,0.72576141,0.70163184,Train
97,0.53829277,0.72986650,0.70464051,Train
98,0.53573656,0.73121786,0.70673126,Train
99,0.53322005,0.73207206,0.70688426,Train
100,0.53238046,0.73120517,0.70591533,Train
101,0.53300160,0.72924185,0.70285571,Train
