Epoch,Train Loss,Train Acc,Test Acc,Method
1,0.72332972,0.24747768,0.25030404,Train
2,0.70419103,0.71404481,0.71354342,Train
3,0.68394202,0.75216299,0.75212824,Train
4,0.65808314,0.75216299,0.75212824,Train
5,0.62631744,0.75216299,0.75212824,Train
6,0.59267682,0.75216299,0.75212824,Train
7,0.56407070,0.75216299,0.75212824,Train
8,0.54656750,0.75216299,0.75212824,Train
9,0.53669971,0.75216299,0.75212824,Train
10,0.52243143,0.75216299,0.75212824,Train
11,0.50087571,0.75216299,0.75212824,Train
12,0.47812399,0.76120186,0.76064122,Train
13,0.46030578,0.77939022,0.77987838,Train
14,0.44833395,0.79896069,0.80154783,Train
15,0.43877935,0.81446773,0.81768936,Train
16,0.42859849,0.82030016,0.82498616,Train
17,0.41797853,0.82165462,0.82564956,Train
18,0.40987727,0.82251155,0.82708681,Train
19,0.40629953,0.82339609,0.82830292,Train
20,0.40526128,0.82298148,0.82697624,Train
21,0.40316460,0.82107419,0.82686567,Train
22,0.39945605,0.81717664,0.82211167,Train
23,0.39638805,0.81308568,0.81426203,Train
24,0.39520353,0.81126130,0.81127697,Train
25,0.39418840,0.81294745,0.81326699,Train
26,0.39148226,0.81560105,0.81846327,Train
27,0.38803494,0.81985790,0.82354891,Train
28,0.38565645,0.82198632,0.82487559,Train
29,0.38396242,0.82220745,0.82609177,Train
30,0.38125306,0.82262212,0.82642347,Train
31,0.37760645,0.82284325,0.82808179,Train
32,0.37446383,0.82295382,0.82819235,Train
33,0.37210983,0.82505459,0.82929796,Train
34,0.36943924,0.82671309,0.83073521,Train
35,0.36626071,0.82889682,0.83173025,Train
36,0.36361492,0.82964313,0.83272529,Train
37,0.36175498,0.83050007,0.83272529,Train
38,0.35981247,0.83146751,0.83427310,Train
39,0.35752904,0.83182687,0.83471531,Train
40,0.35557726,0.83301544,0.83460474,Train
41,0.35404792,0.83362359,0.83449417,Train
42,0.35223952,0.83425933,0.83482587,Train
43,0.35014719,0.83461869,0.83681589,Train
44,0.34837246,0.83503330,0.83692646,Train
45,0.34671098,0.83630484,0.83725816,Train
46,0.34474257,0.83768696,0.83836377,Train
47,0.34294200,0.83862674,0.83880597,Train
48,0.34156513,0.83945602,0.83924818,Train
49,0.34015599,0.84053403,0.84046435,Train
50,0.33893976,0.84100395,0.84101713,Train
51,0.33815613,0.84152913,0.84223330,Train
52,0.33726758,0.84255189,0.84234381,Train
53,0.33654609,0.84335351,0.84190160,Train
