Run,Phase,TrainingType,Epoch,Train_loss,Train_acc,Val_loss,Val_acc,Test_loss,Test_acc
1,Train,SAP,1,2.362910785173115,39.10149750415973,1.8356400196419822,51.333333333333336,-,-
1,Train,SAP,2,1.0872678296607838,70.6600110926234,1.147964837865697,70.0,-,-
1,Train,SAP,3,0.5760627472609804,84.52579034941763,1.1958256951140034,70.44444444444444,-,-
1,Train,SAP,4,0.2863438356863825,93.17803660565724,1.1030432082381514,70.88888888888889,-,-
1,Train,SAP,5,0.17829259811786183,96.11758180809761,1.114733869648642,72.88888888888889,-,-
1,Train,SAP,6,0.14494140540952222,97.00499168053244,1.0632964750544893,74.22222222222223,-,-
1,Train,SAP,7,0.09298156401175156,98.11425402107598,0.99121028839714,75.33333333333333,-,-
1,Train,SAP,8,0.056739109257857,98.5579589572934,0.9764783782925871,77.33333333333333,-,-
1,Train,SAP,9,0.03919966091614282,99.22351636161952,1.012170746675175,75.33333333333333,-,-
1,Train,SAP,10,0.03192170366252724,99.33444259567388,1.1378596858162846,73.55555555555556,-,-
1,Train,SAP,11,0.04761694921507386,99.11259012756517,1.031148634273559,75.55555555555556,-,-
1,Train,SAP,12,0.038256112829242885,99.44536882972822,1.052778060087003,75.55555555555556,-,-
1,Train,SAP,13,0.045862407930064616,99.22351636161952,0.9833629620282186,76.66666666666667,-,-
1,Train,SAP,14,0.037467726898428644,99.33444259567388,0.9697511550287405,78.88888888888889,-,-
1,Train,SAP,15,0.04579728425954256,98.83527454242929,1.0257512011047867,76.66666666666667,-,-
1,Train,SAP,16,0.0725763438089767,98.11425402107598,1.1702399981684155,74.0,-,-
1,Train,SAP,17,0.030740021286826385,99.55629506378258,1.1251534772762615,76.22222222222223,-,-
1,Train,SAP,18,0.01967626481251628,99.66722129783693,1.0564878275152296,76.66666666666667,-,-
1,Train,SAP,19,0.01485426101849921,99.66722129783693,1.0112732553927022,78.88888888888889,-,-
1,Train,SAP,20,0.01648196987726056,99.72268441486412,1.0476593846527653,77.11111111111111,-,-
1,Train,SAP,21,0.013744205209884074,99.83361064891847,0.9943611651234743,77.55555555555556,-,-
1,Train,SAP,22,0.029643786201057464,99.50083194675541,1.035823385677197,78.66666666666667,-,-
1,Train,SAP,23,0.016127985293503132,99.77814753189129,1.0406925569702354,78.44444444444444,-,-
1,Train,SAP,24,0.019463724934643035,99.72268441486412,1.1072012292593718,77.33333333333333,-,-
1,Train_Test,SAP,-1,0.9697511550287405,78.88888888888889,-,-
2,Train,SAP,1,2.308149404693068,40.09983361064892,1.6060710110929277,58.666666666666664,-,-
2,Train,SAP,2,1.0380466569933975,72.87853577371048,1.182347215016683,68.0,-,-
2,Train,SAP,3,0.528333078612361,86.522462562396,1.0965967292255825,70.22222222222223,-,-
2,Train,SAP,4,0.23575558448046968,94.89739323349973,1.0790239975849787,71.33333333333333,-,-
2,Train,SAP,5,0.10275751973191898,98.44703272323905,1.0566990176174376,72.88888888888889,-,-
2,Train,SAP,6,0.06120104089444667,99.057127010538,0.9951970370610556,72.88888888888889,-,-
2,Train,SAP,7,0.042157863348461035,99.33444259567388,1.0242900016903878,73.33333333333333,-,-
2,Train,SAP,8,0.035722606014787106,99.44536882972822,1.0787195980052153,72.44444444444444,-,-
2,Train,SAP,9,0.05542354142750826,99.057127010538,1.133098663041989,72.44444444444444,-,-
2,Train,SAP,10,0.07985727850086334,98.22518025513034,1.1735580783420139,71.55555555555556,-,-
2,Train,SAP,11,0.056676798598154596,98.83527454242929,1.2552064702245924,71.33333333333333,-,-
2,Train,SAP,12,0.054095633973351175,98.66888519134775,1.20681428561608,72.88888888888889,-,-
2,Train,SAP,13,0.05624665280706004,98.66888519134775,1.067170597459707,76.66666666666667,-,-
2,Train,SAP,14,0.03854745999795564,99.057127010538,1.1510399592253897,72.88888888888889,-,-
2,Train,SAP,15,0.04618926858120974,98.89073765945646,1.1906017040502694,72.22222222222223,-,-
2,Train,SAP,16,0.058136253740246356,98.50249584026622,1.1315283526604374,75.55555555555556,-,-
2,Train_Test,SAP,-1,0.9951970370610556,72.88888888888889,-,-
3,Train,SAP,1,2.321733729881153,41.54187465335552,1.6943963135613336,60.22222222222222,-,-
3,Train,SAP,2,1.0462411087855958,73.76594564614531,1.2683431265089247,67.55555555555556,-,-
3,Train,SAP,3,0.590520971176917,85.579589572934,1.0840619606441921,73.55555555555556,-,-
3,Train,SAP,4,0.2737337512928143,92.90072102052136,1.0235257699754503,73.33333333333333,-,-
3,Train,SAP,5,0.14430081890079013,96.78313921242373,1.1037349043952094,73.77777777777777,-,-
3,Train,SAP,6,0.1069926398626545,97.78147531891292,1.0819430859883625,73.55555555555556,-,-
3,Train,SAP,7,0.09103614059195184,97.89240155296727,1.092909959157308,74.0,-,-
3,Train,SAP,8,0.05333542385906504,99.22351636161952,1.1337683645884196,74.0,-,-
3,Train,SAP,9,0.034991001097583456,99.44536882972822,1.0662011909484863,74.0,-,-
3,Train,SAP,10,0.02135359552247744,99.66722129783693,1.0642040263281929,75.33333333333333,-,-
3,Train,SAP,11,0.015295180230679219,99.94453688297283,1.0608200115627713,76.0,-,-
3,Train,SAP,12,0.014446231193448367,99.77814753189129,1.1195039749145508,75.11111111111111,-,-
3,Train,SAP,13,0.01517948728022084,99.77814753189129,1.1541562440660265,74.66666666666667,-,-
3,Train,SAP,14,0.01933406653258492,99.88907376594564,1.085766904089186,73.77777777777777,-,-
3,Train_Test,SAP,-1,1.0235257699754503,73.33333333333333,-,-
4,Train,SAP,1,2.4038424533710145,38.43594009983361,1.573266512552897,58.666666666666664,-,-
4,Train,SAP,2,1.090047549783138,71.43649473100388,1.268711168501112,65.33333333333333,-,-
4,Train,SAP,3,0.5625552503686202,84.69217970049917,1.0472820811801486,69.77777777777777,-,-
4,Train,SAP,4,0.26555666471259637,94.34276206322795,1.1157766172620984,70.88888888888889,-,-
4,Train,SAP,5,0.14328774829444132,97.1159179145868,1.0546909628974066,73.77777777777777,-,-
4,Train,SAP,6,0.08346677803548805,98.39156960621187,1.0689654265509712,73.33333333333333,-,-
4,Train,SAP,7,0.06936159788777954,98.94620077648364,1.0862088203430176,71.33333333333333,-,-
4,Train,SAP,8,0.07403584736350335,98.66888519134775,1.1246556981404623,74.0,-,-
4,Train,SAP,9,0.0556014374290642,98.94620077648364,1.0724811553955078,72.88888888888889,-,-
4,Train,SAP,10,0.04483892896065587,99.057127010538,1.058636294470893,74.88888888888889,-,-
4,Train,SAP,11,0.030482247929301178,99.61175818080976,1.074238272772895,74.88888888888889,-,-
4,Train,SAP,12,0.019707320307038333,99.83361064891847,1.0312455961439344,74.0,-,-
4,Train,SAP,13,0.02020984744702123,99.61175818080976,1.032503899468316,74.44444444444444,-,-
4,Train,SAP,14,0.010928280079704627,99.94453688297283,0.9897141541375054,74.44444444444444,-,-
4,Train,SAP,15,0.012592892285044255,99.83361064891847,1.0057089487711588,75.11111111111111,-,-
4,Train,SAP,16,0.007775221028152788,99.88907376594564,1.0155640029907227,75.55555555555556,-,-
4,Train,SAP,17,0.007501792068707577,99.94453688297283,1.017216902838813,75.77777777777777,-,-
4,Train,SAP,18,0.006401545615262238,100.0,1.004397421942817,75.77777777777777,-,-
4,Train,SAP,19,0.006100208586359625,100.0,0.9819673919677734,76.22222222222223,-,-
4,Train,SAP,20,0.005108298927855988,100.0,1.0042048899332683,75.33333333333333,-,-
4,Train,SAP,21,0.005062875094856217,99.94453688297283,0.9959976429409451,75.77777777777777,-,-
4,Train,SAP,22,0.008006539259089581,99.88907376594564,1.062025309668647,74.66666666666667,-,-
4,Train,SAP,23,0.00449457810170491,100.0,1.1128615993923612,75.55555555555556,-,-
4,Train,SAP,24,0.005727730503534539,100.0,1.0688986206054687,75.33333333333333,-,-
4,Train,SAP,25,0.006283990340307355,99.88907376594564,1.1305312580532498,75.11111111111111,-,-
4,Train,SAP,26,0.005455381349300998,100.0,1.0657743920220268,74.66666666666667,-,-
4,Train,SAP,27,0.008166457420182332,99.83361064891847,1.1445191213819716,74.22222222222223,-,-
4,Train,SAP,28,0.014190231123122206,99.72268441486412,1.0969125260247126,75.77777777777777,-,-
4,Train,SAP,29,0.009995525651774778,99.83361064891847,1.069044958750407,75.33333333333333,-,-
4,Train_Test,SAP,-1,0.9819673919677734,76.22222222222223,-,-
5,Train,SAP,1,2.385465705603884,36.82750970604548,1.7323738045162624,55.333333333333336,-,-
5,Train,SAP,2,1.0928240920367993,70.54908485856905,1.3333835792541504,66.0,-,-
5,Train,SAP,3,0.5548420762806608,84.91403216860787,1.2250097015168933,68.44444444444444,-,-
5,Train,SAP,4,0.27552343904972076,93.17803660565724,1.171302318572998,70.44444444444444,-,-
5,Train,SAP,5,0.14474498225670113,97.28230726566834,1.0947674026091894,73.11111111111111,-,-
5,Train,SAP,6,0.1071658377911438,97.72601220188575,1.097587744196256,72.66666666666667,-,-
